"TIME","LATITUDE","LONGITUDE","TYPE","NR-TAC","NR-PCI","NR-CI","NR-ARFCN","CSI-RSRP","CSI-RSRQ","CSI-SINR","SS-RSRP","SS-RSRQ","SS-SINR","TAC","PCI","ECI","EARFCN","BAND_WIDTH","RSSI","RSRP","RSRQ","SINR","CQI","LAC","CI","RXLEV","ARFCN","BSIC","PSC","UARFCN","NID","BID","SID","CDMADBM","CDMAECIO","EVDODBM","EVDOECIO","EVDOSNR"
"20210917 10:39:10.452","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-96","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:10.781","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-96","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:11.404","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-96","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:11.942","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-96","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:12.365","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-96","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:12.392","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:13.070","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:13.393","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:13.467","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:14.213","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:15.338","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:15.466","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:16.446","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:16.496","22.588587","113.97263","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:17.405","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:17.535","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:18.647","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:19.389","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:19.761","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-67","-95","-8","5.0","","","","","","","","","","","","","","","",""
"20210917 10:39:19.961","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:19.975","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:20.866","22.588391","113.972615","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:21.391","22.588347","113.972611","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:22.012","22.588347","113.972611","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:22.774","22.588347","113.972611","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:23.156","22.588347","113.972611","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:23.394","22.588313","113.972634","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:24.290","22.588313","113.972634","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:25.438","22.588313","113.972634","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:25.505","22.588268","113.972666","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:25.802","22.588268","113.972666","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-95","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:25.977","22.588268","113.972666","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:25.991","22.588268","113.972666","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:26.556","22.588268","113.972666","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:27.398","22.58823","113.972703","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:27.710","22.58823","113.972703","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:28.854","22.58823","113.972703","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:28.893","22.58823","113.972703","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:29.417","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:30.042","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:31.165","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:31.409","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-97","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:31.982","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:31.998","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:32.326","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:32.372","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:33.439","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:33.546","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:34.563","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:35.399","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:35.679","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:36.840","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:36.841","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:37.406","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:37.980","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:39.159","22.588227","113.972719","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:39.380","22.588226","113.972736","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:40.277","22.588226","113.972736","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-92","-5","6.0","","","","","","","","","","","","","","","",""
"20210917 10:39:40.429","22.588226","113.972736","LTE","","","","","","","","","","","9771","283","224778575","38950","","-63","-92","-11","21.0","","","","","","","","","","","","","","","",""
"20210917 10:39:40.442","22.588226","113.972736","LTE","","","","","","","","","","","9771","283","224778575","38950","","-63","-92","-11","21.0","","","","","","","","","","","","","","","",""
"20210917 10:39:41.439","22.588226","113.972736","LTE","","","","","","","","","","","9771","283","224778575","38950","","-63","-92","-11","21.0","","","","","","","","","","","","","","","",""
"20210917 10:39:41.469","22.588233","113.972754","LTE","","","","","","","","","","","9771","283","224778575","38950","","-63","-92","-11","21.0","","","","","","","","","","","","","","","",""
